Source,Target,airline,aid,s,d,codeshare,stops,equipment
2564,3797,AA,24,GRU,JFK,,0,77W 777 773
2564,3797,DL,2009,GRU,JFK,,0,764
2564,3797,G3,1790,GRU,JFK,,0,764
2564,3797,JJ,4867,GRU,JFK,,0,773 77W 777
2564,3797,US,5265,GRU,JFK,,0,77W 777
2564,3830,UA,5209,GRU,ORD,,0,777
2564,3876,AA,24,GRU,CLT,,0,332
2564,3876,US,5265,GRU,CLT,,0,332
2564,3878,AA,24,GRU,MCO,,0,320
2564,3878,JJ,4867,GRU,MCO,,0,330
2564,3988,AR,412,GRU,EZE,Y,0,E90
2564,3988,G3,1790,GRU,EZE,,0,738
2564,3988,JJ,4867,GRU,EZE,,0,330320
2564,3988,LA,3200,GRU,EZE,Y,0,330320
2564,3988,PZ,5156,GRU,EZE,,0,320
2564,3988,QR,4091,GRU,EZE,,0,77L
2564,3988,TK,4951,GRU,EZE,,0,343
2564,4209,G3,1790,GRU,BPS,,0,738
2564,4209,JJ,4867,GRU,BPS,,0,320
2564,4305,JJ,4867,GRU,AGT,Y,0,320
2564,4305,PZ,5156,GRU,AGT,,0,320
2564,6034,O6,3764,GRU,JDO,,0,318
2564,6039,2Z,1729,GRU,VDC,,0,AT7
2564,7380,2Z,1729,GRU,DOU,,0,AT7
2566,2526,AD,13983,ATM,BEL,,0,AT7 E95
2566,2526,M6,246,ATM,BEL,,0,EM2
2566,4092,AD,13983,ATM,STM,,0,AT7
2566,8259,M6,246,ATM,ORX,,0,EM2
2569,2531,O6,3764,IOS,BSB,,0,100
2569,2537,G3,1790,IOS,CNF,,0,73G
2569,2564,AD,13983,IOS,GRU,,0,E95
2569,2578,AD,13983,IOS,VCP,,0,E95
2569,2612,JJ,4867,IOS,SDU,,0,319
2569,2618,JJ,4867,IOS,CGH,,0,319
2569,2621,AD,13983,IOS,SSA,,0,AT7 E95
2569,2621,G3,1790,IOS,SSA,,0,73G
2569,2621,O6,3764,IOS,SSA,,0,100
2570,2528,AD,13983,IPN,PLU,,0,AT4
2570,2537,AD,13983,IPN,CNF,,0,AT7
2570,2564,AD,13983,IPN,GRU,,0,AT7
2572,2526,AD,13983,IMP,BEL,,0,E95
2572,2531,G3,1790,IMP,BSB,,0,73G
2572,2531,JJ,4867,IMP,BSB,,0,320319
2572,2537,AD,13983,IMP,CNF,,0,E95
2572,2616,G3,1790,IMP,SLZ,,0,73G
2572,2616,JJ,4867,IMP,SLZ,,0,319320
2575,2531,G3,1790,JPA,BSB,,0,738
2575,2531,JJ,4867,JPA,BSB,,0,320
2575,2531,O6,3764,JPA,BSB,,0,319
2575,2559,AD,13983,JPA,FOR,,0,AT7
2575,2560,G3,1790,JPA,GIG,,0,738
2575,2560,JJ,4867,JPA,GIG,,0,320
2575,2560,O6,3764,JPA,GIG,,0,318
2575,2564,G3,1790,JPA,GRU,,0,738
2575,2564,JJ,4867,JPA,GRU,,0,320
2575,2578,AD,13983,JPA,VCP,,0,E95
2575,2621,AD,13983,JPA,SSA,,0,AT7
2576,2564,JJ,4867,JOI,GRU,,0,319
2576,2578,AD,13983,JOI,VCP,,0,E95 AT7
2576,2599,AD,13983,JOI,POA,,0,AT7
2576,2618,G3,1790,JOI,CGH,,0,73G
2576,2618,JJ,4867,JOI,CGH,,0,319
2577,2604,AD,13983,CPV,PNZ,,0,E90
2577,2621,G3,1790,CPV,SSA,,0,738 73G
2578,1638,TP,4869,VCP,LIS,,0,332
2578,2521,AD,13983,VCP,AQA,,0,AT7
2578,2522,AD,13983,VCP,AJU,,0,E95
2578,2525,AD,13983,VCP,ARU,,0,AT7
2578,2528,AD,13983,VCP,PLU,,0,AT7
2578,2531,AD,13983,VCP,BSB,,0,E95 E90
2578,2531,G3,1790,VCP,BSB,,0,738 73G
2578,2531,JJ,4867,VCP,BSB,,0,320
2578,2535,AD,13983,VCP,CAC,,0,AT7
2578,2537,AD,13983,VCP,CNF,,0,E95 E90
2578,2537,G3,1790,VCP,CNF,,0,738
2578,2538,AD,13983,VCP,CGR,,0,E95 E90 E75
2578,2539,AD,13983,VCP,XAP,,0,AT7 E95
2578,2541,AD,13983,VCP,CCM,,0,AT7
2578,2545,AD,13983,VCP,CWB,,0,E95 E90
2578,2545,G3,1790,VCP,CWB,,0,73G
2578,2547,AD,13983,VCP,CXJ,,0,E95
2578,2548,AD,13983,VCP,CGB,,0,E95 E90
2578,2550,AD,13983,VCP,PPB,,0,AT7 E95
2578,2551,AD,13983,VCP,MAO,,0,E95
2578,2554,AD,13983,VCP,IGU,,0,E95 E90
2578,2555,AD,13983,VCP,FLN,,0,E95 E90
2578,2559,AD,13983,VCP,FOR,,0,E90 E95
2578,2560,AD,13983,VCP,GIG,,0,E90 E95
2578,2560,G3,1790,VCP,GIG,,0,738 73G
2578,2560,JJ,4867,VCP,GIG,,0,320
2578,2562,AD,13983,VCP,GYN,,0,E95 E90
2578,2569,AD,13983,VCP,IOS,,0,E95
2578,2575,AD,13983,VCP,JPA,,0,E95
2578,2576,AD,13983,VCP,JOI,,0,AT7 E95
2578,2581,AD,13983,VCP,LDB,,0,E95 AT7 E90
2578,2586,AD,13983,VCP,MGF,,0,AT7 E90 E95
2578,2590,AD,13983,VCP,MCZ,,0,E95 E90
2578,2595,AD,13983,VCP,NVT,,0,E90 E95
2578,2597,AD,13983,VCP,NAT,,0,E95
2578,2599,AD,13983,VCP,POA,,0,E95 E90
2578,2602,AD,13983,VCP,PFB,,0,AT7
2578,2610,AD,13983,VCP,REC,,0,E95
2578,2612,AD,13983,VCP,SDU,,0,E90 E95
2578,2613,AD,13983,VCP,RAO,,0,AT7 E90 E95
2578,2619,AD,13983,VCP,SJP,,0,AT7 E95
2578,2621,AD,13983,VCP,SSA,,0,E95 E90
2578,2623,AD,13983,VCP,THE,,0,E95
2578,2633,AD,13983,VCP,UDI,,0,E90 AT7 E95
2578,2635,AD,13983,VCP,UBA,,0,AT7
